Week,Day,Hour,Building,Demand_Prediction,Pressure_Multiplier,Timestep
15,Saturday,5,BIF,-1.551,1.551,2477
15,Saturday,5,Siebel Center for CS,-1.551,1.551,2477
15,Saturday,5,Siebel Center for Design,-1.551,1.551,2477
15,Saturday,6,Grainger Library,-1.551,1.551,2478
15,Saturday,6,Funk Library,-1.551,1.551,2478
15,Saturday,6,Main Library,-1.551,1.551,2478
15,Saturday,6,Illini Union,-1.551,1.551,2478
15,Saturday,6,CIF,-1.551,1.551,2478
15,Saturday,6,BIF,0.019,1.551,2478
15,Saturday,6,Siebel Center for CS,-1.551,1.551,2478
15,Saturday,6,Siebel Center for Design,-1.551,1.551,2478
15,Saturday,7,Grainger Library,-1.551,1.551,2479
15,Saturday,7,Funk Library,-1.551,1.551,2479
15,Saturday,7,Main Library,-1.551,1.551,2479
15,Saturday,7,Illini Union,0.031,1.551,2479
15,Saturday,7,CIF,-1.551,1.551,2479
15,Saturday,7,BIF,0.035,1.551,2479
15,Saturday,7,Siebel Center for CS,0.027,1.551,2479
15,Saturday,7,Siebel Center for Design,0.019,1.551,2479
15,Saturday,8,Grainger Library,-1.551,1.551,2480
15,Saturday,8,Funk Library,-1.551,1.551,2480
15,Saturday,8,Main Library,-1.551,1.551,2480
15,Saturday,8,Illini Union,0.094,1.551,2480
15,Saturday,8,CIF,-1.551,1.551,2480
15,Saturday,8,BIF,0.06,1.551,2480
15,Saturday,8,Siebel Center for CS,0.049,1.551,2480
15,Saturday,8,Siebel Center for Design,0.04,1.551,2480
15,Saturday,9,Grainger Library,-1.551,1.551,2481
15,Saturday,9,Funk Library,-1.551,1.551,2481
15,Saturday,9,Main Library,-1.551,1.551,2481
15,Saturday,9,Illini Union,0.227,1.551,2481
15,Saturday,9,CIF,0.128,1.551,2481
15,Saturday,9,BIF,0.094,1.551,2481
15,Saturday,9,Siebel Center for CS,0.083,1.551,2481
15,Saturday,9,Siebel Center for Design,0.074,1.551,2481
15,Saturday,10,Grainger Library,0.228,1.551,2482
15,Saturday,10,Funk Library,0.191,1.551,2482
15,Saturday,10,Main Library,-1.551,1.551,2482
15,Saturday,10,Illini Union,0.423,1.551,2482
15,Saturday,10,CIF,0.201,1.551,2482
15,Saturday,10,BIF,0.136,1.551,2482
15,Saturday,10,Siebel Center for CS,0.13,1.551,2482
15,Saturday,10,Siebel Center for Design,0.122,1.551,2482
15,Saturday,11,Grainger Library,0.329,1.551,2483
15,Saturday,11,Funk Library,0.282,1.551,2483
15,Saturday,11,Main Library,-1.551,1.551,2483
15,Saturday,11,Illini Union,0.616,1.551,2483
15,Saturday,11,CIF,0.291,1.551,2483
15,Saturday,11,BIF,0.18,1.551,2483
15,Saturday,11,Siebel Center for CS,0.188,1.551,2483
15,Saturday,11,Siebel Center for Design,0.18,1.551,2483
15,Saturday,12,Grainger Library,0.438,1.551,2484
15,Saturday,12,Funk Library,0.373,1.551,2484
15,Saturday,12,Main Library,-1.551,1.551,2484
15,Saturday,12,Illini Union,0.698,1.551,2484
15,Saturday,12,CIF,0.387,1.551,2484
15,Saturday,12,BIF,0.221,1.551,2484
15,Saturday,12,Siebel Center for CS,0.25,1.551,2484
15,Saturday,12,Siebel Center for Design,0.237,1.551,2484
15,Saturday,13,Grainger Library,0.537,1.551,2485
15,Saturday,13,Funk Library,0.44,1.551,2485
15,Saturday,13,Main Library,0.313,1.551,2485
15,Saturday,13,Illini Union,0.616,1.551,2485
15,Saturday,13,CIF,0.474,1.551,2485
15,Saturday,13,BIF,0.25,1.551,2485
15,Saturday,13,Siebel Center for CS,0.307,1.551,2485
15,Saturday,13,Siebel Center for Design,0.28,1.551,2485
15,Saturday,14,Grainger Library,0.607,1.551,2486
15,Saturday,14,Funk Library,0.465,1.551,2486
15,Saturday,14,Main Library,0.326,1.551,2486
15,Saturday,14,Illini Union,0.423,1.551,2486
15,Saturday,14,CIF,0.536,1.551,2486
15,Saturday,14,BIF,0.261,1.551,2486
15,Saturday,14,Siebel Center for CS,0.347,1.551,2486
15,Saturday,14,Siebel Center for Design,0.296,1.551,2486
15,Saturday,15,Grainger Library,0.633,1.551,2487
15,Saturday,15,Funk Library,0.44,1.551,2487
15,Saturday,15,Main Library,0.313,1.551,2487
15,Saturday,15,Illini Union,0.367,1.551,2487
15,Saturday,15,CIF,0.558,1.551,2487
15,Saturday,15,BIF,0.25,1.551,2487
15,Saturday,15,Siebel Center for CS,0.362,1.551,2487
15,Saturday,15,Siebel Center for Design,0.28,1.551,2487
15,Saturday,16,Grainger Library,0.607,1.551,2488
15,Saturday,16,Funk Library,0.373,1.551,2488
15,Saturday,16,Main Library,0.277,1.551,2488
15,Saturday,16,Illini Union,0.484,1.551,2488
15,Saturday,16,CIF,0.536,1.551,2488
15,Saturday,16,BIF,0.221,1.551,2488
15,Saturday,16,Siebel Center for CS,0.347,1.551,2488
15,Saturday,16,Siebel Center for Design,0.237,1.551,2488
15,Saturday,17,Grainger Library,0.537,1.551,2489
15,Saturday,17,Funk Library,0.282,1.551,2489
15,Saturday,17,Main Library,-1.551,1.551,2489
15,Saturday,17,Illini Union,0.572,1.551,2489
15,Saturday,17,CIF,0.474,1.551,2489
15,Saturday,17,BIF,0.18,1.551,2489
15,Saturday,17,Siebel Center for CS,0.307,1.551,2489
15,Saturday,17,Siebel Center for Design,0.18,1.551,2489
15,Saturday,18,Grainger Library,0.438,1.551,2490
15,Saturday,18,Funk Library,0.191,1.551,2490
15,Saturday,18,Main Library,-1.551,1.551,2490
15,Saturday,18,Illini Union,0.605,1.551,2490
15,Saturday,18,CIF,0.387,1.551,2490
15,Saturday,18,BIF,0.136,1.551,2490
15,Saturday,18,Siebel Center for CS,0.25,1.551,2490
15,Saturday,18,Siebel Center for Design,0.122,1.551,2490
15,Saturday,19,Grainger Library,0.329,1.551,2491
15,Saturday,19,Funk Library,0.116,1.551,2491
15,Saturday,19,Main Library,-1.551,1.551,2491
15,Saturday,19,Illini Union,0.572,1.551,2491
15,Saturday,19,CIF,0.291,1.551,2491
15,Saturday,19,BIF,0.094,1.551,2491
15,Saturday,19,Siebel Center for CS,0.188,1.551,2491
15,Saturday,19,Siebel Center for Design,0.074,1.551,2491
15,Saturday,20,Grainger Library,0.228,1.551,2492
15,Saturday,20,Funk Library,0.063,1.551,2492
15,Saturday,20,Main Library,-1.551,1.551,2492
15,Saturday,20,Illini Union,0.484,1.551,2492
15,Saturday,20,CIF,0.201,1.551,2492
15,Saturday,20,BIF,-1.551,1.551,2492
15,Saturday,20,Siebel Center for CS,0.13,1.551,2492
15,Saturday,20,Siebel Center for Design,0.04,1.551,2492
15,Saturday,21,Grainger Library,0.146,1.551,2493
15,Saturday,21,Funk Library,-1.551,1.551,2493
15,Saturday,21,Main Library,-1.551,1.551,2493
15,Saturday,21,Illini Union,0.367,1.551,2493
15,Saturday,21,CIF,-1.551,1.551,2493
15,Saturday,21,BIF,-1.551,1.551,2493
15,Saturday,21,Siebel Center for CS,0.083,1.551,2493
15,Saturday,21,Siebel Center for Design,0.019,1.551,2493
15,Saturday,22,Grainger Library,0.086,1.551,2494
15,Saturday,22,Funk Library,-1.551,1.551,2494
15,Saturday,22,Main Library,-1.551,1.551,2494
15,Saturday,22,Illini Union,0.249,1.551,2494
15,Saturday,22,CIF,-1.551,1.551,2494
15,Saturday,22,BIF,-1.551,1.551,2494
15,Saturday,22,Siebel Center for CS,-1.551,1.551,2494
15,Saturday,22,Siebel Center for Design,0.008,1.551,2494
15,Saturday,23,Grainger Library,0.046,1.551,2495
15,Saturday,23,Funk Library,-1.551,1.551,2495
15,Saturday,23,Main Library,-1.551,1.551,2495
15,Saturday,23,Illini Union,-1.551,1.551,2495
15,Saturday,23,CIF,-1.551,1.551,2495
15,Saturday,23,BIF,-1.551,1.551,2495
15,Saturday,23,Siebel Center for CS,-1.551,1.551,2495
15,Saturday,23,Siebel Center for Design,0.003,1.551,2495
15,Sunday,0,Grainger Library,-1.597,1.597,2496
15,Sunday,0,Funk Library,-1.597,1.597,2496
15,Sunday,0,Main Library,-1.597,1.597,2496
15,Sunday,0,Illini Union,-1.597,1.597,2496
15,Sunday,0,CIF,-1.597,1.597,2496
15,Sunday,0,BIF,-1.597,1.597,2496
15,Sunday,0,Siebel Center for CS,-1.597,1.597,2496
15,Sunday,0,Siebel Center for Design,-1.597,1.597,2496
15,Sunday,1,Grainger Library,-1.597,1.597,2497
15,Sunday,1,Funk Library,-1.597,1.597,2497
15,Sunday,1,Main Library,-1.597,1.597,2497
15,Sunday,1,Illini Union,-1.597,1.597,2497
15,Sunday,1,CIF,-1.597,1.597,2497
15,Sunday,1,BIF,-1.597,1.597,2497
15,Sunday,1,Siebel Center for CS,-1.597,1.597,2497
15,Sunday,1,Siebel Center for Design,-1.597,1.597,2497
15,Sunday,2,Grainger Library,-1.597,1.597,2498
15,Sunday,2,Funk Library,-1.597,1.597,2498
15,Sunday,2,Main Library,-1.597,1.597,2498
15,Sunday,2,Illini Union,-1.597,1.597,2498
15,Sunday,2,CIF,-1.597,1.597,2498
15,Sunday,2,BIF,-1.597,1.597,2498
15,Sunday,2,Siebel Center for CS,-1.597,1.597,2498
15,Sunday,2,Siebel Center for Design,-1.597,1.597,2498
15,Sunday,3,Grainger Library,-1.597,1.597,2499
15,Sunday,3,Funk Library,-1.597,1.597,2499
15,Sunday,3,Main Library,-1.597,1.597,2499
15,Sunday,3,Illini Union,-1.597,1.597,2499
15,Sunday,3,CIF,-1.597,1.597,2499
15,Sunday,3,BIF,-1.597,1.597,2499
15,Sunday,3,Siebel Center for CS,-1.597,1.597,2499
15,Sunday,3,Siebel Center for Design,-1.597,1.597,2499
15,Sunday,4,Grainger Library,-1.597,1.597,2500
15,Sunday,4,Funk Library,-1.597,1.597,2500
15,Sunday,4,Main Library,-1.597,1.597,2500
15,Sunday,4,Illini Union,-1.597,1.597,2500
15,Sunday,4,CIF,-1.597,1.597,2500
15,Sunday,4,BIF,-1.597,1.597,2500
15,Sunday,4,Siebel Center for CS,-1.597,1.597,2500
15,Sunday,4,Siebel Center for Design,-1.597,1.597,2500
15,Sunday,5,Grainger Library,-1.597,1.597,2501
15,Sunday,5,Funk Library,-1.597,1.597,2501
15,Sunday,5,Main Library,-1.597,1.597,2501
15,Sunday,5,Illini Union,-1.597,1.597,2501
15,Sunday,5,CIF,-1.597,1.597,2501
15,Sunday,5,BIF,-1.597,1.597,2501
15,Sunday,5,Siebel Center for CS,-1.597,1.597,2501
15,Sunday,5,Siebel Center for Design,-1.597,1.597,2501
15,Sunday,6,Grainger Library,-1.597,1.597,2502
15,Sunday,6,Funk Library,-1.597,1.597,2502
15,Sunday,6,Main Library,-1.597,1.597,2502
15,Sunday,6,Illini Union,-1.597,1.597,2502
15,Sunday,6,CIF,-1.597,1.597,2502
15,Sunday,6,BIF,-1.597,1.597,2502
15,Sunday,6,Siebel Center for CS,-1.597,1.597,2502
15,Sunday,6,Siebel Center for Design,-1.597,1.597,2502
15,Sunday,7,Grainger Library,-1.597,1.597,2503
15,Sunday,7,Funk Library,-1.597,1.597,2503
15,Sunday,7,Main Library,-1.597,1.597,2503
15,Sunday,7,Illini Union,0.032,1.597,2503
15,Sunday,7,CIF,-1.597,1.597,2503
15,Sunday,7,BIF,-1.597,1.597,2503
15,Sunday,7,Siebel Center for CS,0.027,1.597,2503
15,Sunday,7,Siebel Center for Design,0.02,1.597,2503
15,Sunday,8,Grainger Library,-1.597,1.597,2504
15,Sunday,8,Funk Library,-1.597,1.597,2504
15,Sunday,8,Main Library,-1.597,1.597,2504
15,Sunday,8,Illini Union,0.097,1.597,2504
15,Sunday,8,CIF,-1.597,1.597,2504
15,Sunday,8,BIF,-1.597,1.597,2504
15,Sunday,8,Siebel Center for CS,0.05,1.597,2504
15,Sunday,8,Siebel Center for Design,0.041,1.597,2504
15,Sunday,9,Grainger Library,-1.597,1.597,2505
15,Sunday,9,Funk Library,-1.597,1.597,2505
15,Sunday,9,Main Library,-1.597,1.597,2505
15,Sunday,9,Illini Union,0.233,1.597,2505
15,Sunday,9,CIF,-1.597,1.597,2505
15,Sunday,9,BIF,-1.597,1.597,2505
15,Sunday,9,Siebel Center for CS,0.086,1.597,2505
15,Sunday,9,Siebel Center for Design,0.076,1.597,2505
15,Sunday,10,Grainger Library,0.235,1.597,2506
15,Sunday,10,Funk Library,-1.597,1.597,2506
15,Sunday,10,Main Library,-1.597,1.597,2506
15,Sunday,10,Illini Union,0.436,1.597,2506
15,Sunday,10,CIF,-1.597,1.597,2506
15,Sunday,10,BIF,0.14,1.597,2506
15,Sunday,10,Siebel Center for CS,0.134,1.597,2506
15,Sunday,10,Siebel Center for Design,0.125,1.597,2506
15,Sunday,11,Grainger Library,0.339,1.597,2507
15,Sunday,11,Funk Library,-1.597,1.597,2507
15,Sunday,11,Main Library,-1.597,1.597,2507
15,Sunday,11,Illini Union,0.634,1.597,2507
15,Sunday,11,CIF,-1.597,1.597,2507
15,Sunday,11,BIF,0.186,1.597,2507
15,Sunday,11,Siebel Center for CS,0.194,1.597,2507
15,Sunday,11,Siebel Center for Design,0.185,1.597,2507
15,Sunday,12,Grainger Library,0.451,1.597,2508
15,Sunday,12,Funk Library,-1.597,1.597,2508
15,Sunday,12,Main Library,-1.597,1.597,2508
15,Sunday,12,Illini Union,0.719,1.597,2508
15,Sunday,12,CIF,0.398,1.597,2508
15,Sunday,12,BIF,0.228,1.597,2508
15,Sunday,12,Siebel Center for CS,0.258,1.597,2508
15,Sunday,12,Siebel Center for Design,0.244,1.597,2508
15,Sunday,13,Grainger Library,0.553,1.597,2509
15,Sunday,13,Funk Library,0.453,1.597,2509
15,Sunday,13,Main Library,0.322,1.597,2509
15,Sunday,13,Illini Union,0.634,1.597,2509
15,Sunday,13,CIF,0.488,1.597,2509
15,Sunday,13,BIF,0.258,1.597,2509
15,Sunday,13,Siebel Center for CS,0.316,1.597,2509
15,Sunday,13,Siebel Center for Design,0.288,1.597,2509
15,Sunday,14,Grainger Library,0.625,1.597,2510
15,Sunday,14,Funk Library,0.479,1.597,2510
15,Sunday,14,Main Library,0.335,1.597,2510
15,Sunday,14,Illini Union,0.436,1.597,2510
15,Sunday,14,CIF,0.552,1.597,2510
15,Sunday,14,BIF,0.268,1.597,2510
15,Sunday,14,Siebel Center for CS,0.357,1.597,2510
15,Sunday,14,Siebel Center for Design,0.305,1.597,2510
15,Sunday,15,Grainger Library,0.652,1.597,2511
15,Sunday,15,Funk Library,0.453,1.597,2511
15,Sunday,15,Main Library,0.322,1.597,2511
15,Sunday,15,Illini Union,0.378,1.597,2511
15,Sunday,15,CIF,0.575,1.597,2511
15,Sunday,15,BIF,0.258,1.597,2511
15,Sunday,15,Siebel Center for CS,0.372,1.597,2511
15,Sunday,15,Siebel Center for Design,0.288,1.597,2511
15,Sunday,16,Grainger Library,0.625,1.597,2512
15,Sunday,16,Funk Library,0.384,1.597,2512
15,Sunday,16,Main Library,0.285,1.597,2512
15,Sunday,16,Illini Union,0.499,1.597,2512
15,Sunday,16,CIF,0.552,1.597,2512
15,Sunday,16,BIF,0.228,1.597,2512
15,Sunday,16,Siebel Center for CS,0.357,1.597,2512
15,Sunday,16,Siebel Center for Design,0.244,1.597,2512
15,Sunday,17,Grainger Library,0.553,1.597,2513
15,Sunday,17,Funk Library,0.291,1.597,2513
15,Sunday,17,Main Library,0.232,1.597,2513
15,Sunday,17,Illini Union,0.589,1.597,2513
15,Sunday,17,CIF,0.488,1.597,2513
15,Sunday,17,BIF,0.186,1.597,2513
15,Sunday,17,Siebel Center for CS,0.316,1.597,2513
15,Sunday,17,Siebel Center for Design,0.185,1.597,2513
15,Sunday,18,Grainger Library,0.451,1.597,2514
15,Sunday,18,Funk Library,0.197,1.597,2514
15,Sunday,18,Main Library,0.175,1.597,2514
15,Sunday,18,Illini Union,0.623,1.597,2514
15,Sunday,18,CIF,0.398,1.597,2514
15,Sunday,18,BIF,0.14,1.597,2514
15,Sunday,18,Siebel Center for CS,0.258,1.597,2514
15,Sunday,18,Siebel Center for Design,0.125,1.597,2514
15,Sunday,19,Grainger Library,0.339,1.597,2515
15,Sunday,19,Funk Library,0.119,1.597,2515
15,Sunday,19,Main Library,0.121,1.597,2515
15,Sunday,19,Illini Union,0.589,1.597,2515
15,Sunday,19,CIF,0.299,1.597,2515
15,Sunday,19,BIF,0.097,1.597,2515
15,Sunday,19,Siebel Center for CS,0.194,1.597,2515
15,Sunday,19,Siebel Center for Design,0.076,1.597,2515
15,Sunday,20,Grainger Library,0.235,1.597,2516
15,Sunday,20,Funk Library,0.065,1.597,2516
15,Sunday,20,Main Library,0.077,1.597,2516
15,Sunday,20,Illini Union,0.499,1.597,2516
15,Sunday,20,CIF,0.207,1.597,2516
15,Sunday,20,BIF,0.062,1.597,2516
15,Sunday,20,Siebel Center for CS,0.134,1.597,2516
15,Sunday,20,Siebel Center for Design,0.041,1.597,2516
15,Sunday,21,Grainger Library,0.15,1.597,2517
15,Sunday,21,Funk Library,0.031,1.597,2517
15,Sunday,21,Main Library,0.045,1.597,2517
15,Sunday,21,Illini Union,0.378,1.597,2517
15,Sunday,21,CIF,0.132,1.597,2517
15,Sunday,21,BIF,0.036,1.597,2517
15,Sunday,21,Siebel Center for CS,0.086,1.597,2517
15,Sunday,21,Siebel Center for Design,0.02,1.597,2517
15,Sunday,22,Grainger Library,0.088,1.597,2518
15,Sunday,22,Funk Library,0.014,1.597,2518
15,Sunday,22,Main Library,0.025,1.597,2518
15,Sunday,22,Illini Union,0.256,1.597,2518
15,Sunday,22,CIF,0.078,1.597,2518
15,Sunday,22,BIF,0.02,1.597,2518
15,Sunday,22,Siebel Center for CS,-1.597,1.597,2518
15,Sunday,22,Siebel Center for Design,0.009,1.597,2518
15,Sunday,23,Grainger Library,0.048,1.597,2519
15,Sunday,23,Funk Library,0.005,1.597,2519
15,Sunday,23,Main Library,-1.597,1.597,2519
15,Sunday,23,Illini Union,-1.597,1.597,2519
15,Sunday,23,CIF,-1.597,1.597,2519
15,Sunday,23,BIF,0.01,1.597,2519
15,Sunday,23,Siebel Center for CS,-1.597,1.597,2519
15,Sunday,23,Siebel Center for Design,0.003,1.597,2519
16,Monday,0,Grainger Library,0.0,1.6,2520
16,Monday,0,Funk Library,0.0,1.6,2520
16,Monday,0,Main Library,-1.6,1.6,2520
16,Monday,0,Illini Union,-1.6,1.6,2520
16,Monday,0,CIF,-1.6,1.6,2520
16,Monday,0,BIF,-1.6,1.6,2520
16,Monday,0,Siebel Center for CS,-1.6,1.6,2520
16,Monday,0,Siebel Center for Design,-1.6,1.6,2520
16,Monday,1,Grainger Library,0.0,1.6,2521
16,Monday,1,Funk Library,0.0,1.6,2521
16,Monday,1,Main Library,-1.6,1.6,2521
16,Monday,1,Illini Union,-1.6,1.6,2521
16,Monday,1,CIF,-1.6,1.6,2521
16,Monday,1,BIF,-1.6,1.6,2521
16,Monday,1,Siebel Center for CS,-1.6,1.6,2521
16,Monday,1,Siebel Center for Design,-1.6,1.6,2521
16,Monday,2,Grainger Library,0.001,1.6,2522
16,Monday,2,Funk Library,-1.6,1.6,2522
16,Monday,2,Main Library,-1.6,1.6,2522
16,Monday,2,Illini Union,-1.6,1.6,2522
16,Monday,2,CIF,-1.6,1.6,2522
16,Monday,2,BIF,-1.6,1.6,2522
16,Monday,2,Siebel Center for CS,-1.6,1.6,2522
16,Monday,2,Siebel Center for Design,-1.6,1.6,2522
16,Monday,3,Grainger Library,0.003,1.6,2523
16,Monday,3,Funk Library,-1.6,1.6,2523
16,Monday,3,Main Library,-1.6,1.6,2523
16,Monday,3,Illini Union,-1.6,1.6,2523
16,Monday,3,CIF,-1.6,1.6,2523
16,Monday,3,BIF,-1.6,1.6,2523
16,Monday,3,Siebel Center for CS,-1.6,1.6,2523
16,Monday,3,Siebel Center for Design,-1.6,1.6,2523
16,Monday,4,Grainger Library,0.008,1.6,2524
16,Monday,4,Funk Library,-1.6,1.6,2524
16,Monday,4,Main Library,-1.6,1.6,2524
16,Monday,4,Illini Union,-1.6,1.6,2524
16,Monday,4,CIF,-1.6,1.6,2524
16,Monday,4,BIF,-1.6,1.6,2524
16,Monday,4,Siebel Center for CS,-1.6,1.6,2524
16,Monday,4,Siebel Center for Design,-1.6,1.6,2524
16,Monday,5,Grainger Library,0.018,1.6,2525
16,Monday,5,Funk Library,-1.6,1.6,2525
16,Monday,5,Main Library,-1.6,1.6,2525
16,Monday,5,Illini Union,-1.6,1.6,2525
16,Monday,5,CIF,-1.6,1.6,2525
16,Monday,5,BIF,-1.6,1.6,2525
16,Monday,5,Siebel Center for CS,-1.6,1.6,2525
16,Monday,5,Siebel Center for Design,-1.6,1.6,2525
16,Monday,6,Grainger Library,0.04,1.6,2526
16,Monday,6,Funk Library,-1.6,1.6,2526
16,Monday,6,Main Library,-1.6,1.6,2526
16,Monday,6,Illini Union,-1.6,1.6,2526
16,Monday,6,CIF,-1.6,1.6,2526
16,Monday,6,BIF,0.066,1.6,2526
16,Monday,6,Siebel Center for CS,-1.6,1.6,2526
16,Monday,6,Siebel Center for Design,-1.6,1.6,2526
16,Monday,7,Grainger Library,0.08,1.6,2527
16,Monday,7,Funk Library,-1.6,1.6,2527
16,Monday,7,Main Library,-1.6,1.6,2527
16,Monday,7,Illini Union,0.053,1.6,2527
16,Monday,7,CIF,0.07,1.6,2527
16,Monday,7,BIF,0.121,1.6,2527
16,Monday,7,Siebel Center for CS,0.046,1.6,2527
16,Monday,7,Siebel Center for Design,0.103,1.6,2527
16,Monday,8,Grainger Library,0.147,1.6,2528
16,Monday,8,Funk Library,0.299,1.6,2528
16,Monday,8,Main Library,0.258,1.6,2528
16,Monday,8,Illini Union,0.162,1.6,2528
16,Monday,8,CIF,0.13,1.6,2528
16,Monday,8,BIF,0.206,1.6,2528
16,Monday,8,Siebel Center for CS,0.084,1.6,2528
16,Monday,8,Siebel Center for Design,0.19,1.6,2528
16,Monday,9,Grainger Library,0.25,1.6,2529
16,Monday,9,Funk Library,0.493,1.6,2529
16,Monday,9,Main Library,0.404,1.6,2529
16,Monday,9,Illini Union,0.39,1.6,2529
16,Monday,9,CIF,0.221,1.6,2529
16,Monday,9,BIF,0.323,1.6,2529
16,Monday,9,Siebel Center for CS,0.143,1.6,2529
16,Monday,9,Siebel Center for Design,0.314,1.6,2529
16,Monday,10,Grainger Library,0.392,1.6,2530
16,Monday,10,Funk Library,0.728,1.6,2530
16,Monday,10,Main Library,0.583,1.6,2530
16,Monday,10,Illini Union,0.728,1.6,2530
16,Monday,10,CIF,0.346,1.6,2530
16,Monday,10,BIF,0.466,1.6,2530
16,Monday,10,Siebel Center for CS,0.224,1.6,2530
16,Monday,10,Siebel Center for Design,0.463,1.6,2530
16,Monday,11,Grainger Library,0.57,1.6,2531
16,Monday,11,Funk Library,0.963,1.6,2531
16,Monday,11,Main Library,0.778,1.6,2531
16,Monday,11,Illini Union,1.0,1.6,2531
16,Monday,11,CIF,0.503,1.6,2531
16,Monday,11,BIF,0.622,1.6,2531
16,Monday,11,Siebel Center for CS,0.325,1.6,2531
16,Monday,11,Siebel Center for Design,0.613,1.6,2531
16,Monday,12,Grainger Library,0.773,1.6,2532
16,Monday,12,Funk Library,1.0,1.6,2532
16,Monday,12,Main Library,0.963,1.6,2532
16,Monday,12,Illini Union,1.0,1.6,2532
16,Monday,12,CIF,0.682,1.6,2532
16,Monday,12,BIF,0.77,1.6,2532
16,Monday,12,Siebel Center for CS,0.438,1.6,2532
16,Monday,12,Siebel Center for Design,0.73,1.6,2532
16,Monday,13,Grainger Library,0.943,1.6,2533
16,Monday,13,Funk Library,1.0,1.6,2533
16,Monday,13,Main Library,1.0,1.6,2533
16,Monday,13,Illini Union,1.0,1.6,2533
16,Monday,13,CIF,0.832,1.6,2533
16,Monday,13,BIF,0.869,1.6,2533
16,Monday,13,Siebel Center for CS,0.536,1.6,2533
16,Monday,13,Siebel Center for Design,0.771,1.6,2533
16,Monday,14,Grainger Library,1.0,1.6,2534
16,Monday,14,Funk Library,1.0,1.6,2534
16,Monday,14,Main Library,1.0,1.6,2534
16,Monday,14,Illini Union,0.742,1.6,2534
16,Monday,14,CIF,0.937,1.6,2534
16,Monday,14,BIF,0.904,1.6,2534
16,Monday,14,Siebel Center for CS,0.604,1.6,2534
16,Monday,14,Siebel Center for Design,0.729,1.6,2534
16,Monday,15,Grainger Library,1.0,1.6,2535
16,Monday,15,Funk Library,0.967,1.6,2535
16,Monday,15,Main Library,1.0,1.6,2535
16,Monday,15,Illini Union,0.638,1.6,2535
16,Monday,15,CIF,0.968,1.6,2535
16,Monday,15,BIF,0.865,1.6,2535
16,Monday,15,Siebel Center for CS,0.626,1.6,2535
16,Monday,15,Siebel Center for Design,0.615,1.6,2535
16,Monday,16,Grainger Library,1.0,1.6,2536
16,Monday,16,Funk Library,0.729,1.6,2536
16,Monday,16,Main Library,0.953,1.6,2536
16,Monday,16,Illini Union,0.835,1.6,2536
16,Monday,16,CIF,0.924,1.6,2536
16,Monday,16,BIF,0.762,1.6,2536
16,Monday,16,Siebel Center for CS,0.598,1.6,2536
16,Monday,16,Siebel Center for Design,0.464,1.6,2536
16,Monday,17,Grainger Library,0.924,1.6,2537
16,Monday,17,Funk Library,0.493,1.6,2537
16,Monday,17,Main Library,0.776,1.6,2537
16,Monday,17,Illini Union,0.984,1.6,2537
16,Monday,17,CIF,0.815,1.6,2537
16,Monday,17,BIF,0.621,1.6,2537
16,Monday,17,Siebel Center for CS,0.528,1.6,2537
16,Monday,17,Siebel Center for Design,0.314,1.6,2537
16,Monday,18,Grainger Library,0.756,1.6,2538
16,Monday,18,Funk Library,0.301,1.6,2538
16,Monday,18,Main Library,0.584,1.6,2538
16,Monday,18,Illini Union,1.0,1.6,2538
16,Monday,18,CIF,0.667,1.6,2538
16,Monday,18,BIF,0.467,1.6,2538
16,Monday,18,Siebel Center for CS,0.431,1.6,2538
16,Monday,18,Siebel Center for Design,0.191,1.6,2538
16,Monday,19,Grainger Library,0.566,1.6,2539
16,Monday,19,Funk Library,0.162,1.6,2539
16,Monday,19,Main Library,0.404,1.6,2539
16,Monday,19,Illini Union,0.984,1.6,2539
16,Monday,19,CIF,0.5,1.6,2539
16,Monday,19,BIF,0.323,1.6,2539
16,Monday,19,Siebel Center for CS,0.324,1.6,2539
16,Monday,19,Siebel Center for Design,0.103,1.6,2539
16,Monday,20,Grainger Library,0.392,1.6,2540
16,Monday,20,Funk Library,0.079,1.6,2540
16,Monday,20,Main Library,0.258,1.6,2540
16,Monday,20,Illini Union,0.833,1.6,2540
16,Monday,20,CIF,0.346,1.6,2540
16,Monday,20,BIF,0.206,1.6,2540
16,Monday,20,Siebel Center for CS,0.224,1.6,2540
16,Monday,20,Siebel Center for Design,0.05,1.6,2540
16,Monday,21,Grainger Library,0.25,1.6,2541
16,Monday,21,Funk Library,0.034,1.6,2541
16,Monday,21,Main Library,0.152,1.6,2541
16,Monday,21,Illini Union,0.631,1.6,2541
16,Monday,21,CIF,0.221,1.6,2541
16,Monday,21,BIF,0.121,1.6,2541
16,Monday,21,Siebel Center for CS,0.143,1.6,2541
16,Monday,21,Siebel Center for Design,0.022,1.6,2541
16,Monday,22,Grainger Library,0.147,1.6,2542
16,Monday,22,Funk Library,0.013,1.6,2542
16,Monday,22,Main Library,0.082,1.6,2542
16,Monday,22,Illini Union,0.428,1.6,2542
16,Monday,22,CIF,0.13,1.6,2542
16,Monday,22,BIF,0.066,1.6,2542
16,Monday,22,Siebel Center for CS,-1.6,1.6,2542
16,Monday,22,Siebel Center for Design,0.008,1.6,2542
16,Monday,23,Grainger Library,0.08,1.6,2543
16,Monday,23,Funk Library,0.005,1.6,2543
16,Monday,23,Main Library,-1.6,1.6,2543
16,Monday,23,Illini Union,-1.6,1.6,2543
